,IATA,airport,city,country,pagerank
2792,TUV,Tucupita,Tucupita,Venezuela,0.000174185681937
5317,SPW,Spencer Muni,Spencer,United States,0.000174185681937
5316,PWT,Bremerton National,Bremerton,United States,0.000174185681937
5315,XOZ,Doha Free Zone Airport,Doha,Qatar,0.000174185681937
3351,RME,Griffiss Afld,Rome,United States,0.000174185681937
5312,ZVE,New Haven Rail Station,New Haven,United States,0.000174185681937
4632,BUO,Burao Airport,Burao,Somalia,0.000174185681937
4017,SNV,Santa Elena Airport,Santa Elena de Uairen,Venezuela,0.000174185681937
2791,STB,Santa Barbara Del Zulia,Santa Barbara,Venezuela,0.000174185681937
3350,SUU,Travis Afb,Fairfield,United States,0.000174185681937
3322,SVW,Sparrevohn Lrrs,Sparrevohn,United States,0.000174185681937
2789,SFD,San Fernando De Apure,San Fernando De Apure,Venezuela,0.000174185681937
2788,SFH,Sub Teniente Nestor Arias,San Felipe,Venezuela,0.000174185681937
3855,PNV,Pajuostis,Panevezys,Lithuania,0.000174185681937
5318,JEF,Jefferson City Memorial Airport,Jefferson City,United States,0.000174185681937
5319,GCW,Grand Canyon West Airport,Grand Canyon West,United States,0.000174185681937
2625,TPC,Tarapoa,Tarapoa,Ecuador,0.000174185681937
5320,BLD,Boulder City Municipal Airport,Boulder City,United States,0.000174185681937
5325,UNT,Unst Airport,Unst,United Kingdom,0.000174185681937
2621,SNC,General Ulpiano Paez,Salinas,Ecuador,0.000174185681937
5330,%u0,Magas,Nazran,Russia,0.000174185681937
5172,MMG,Mount Magnet Airport,Mount Magnet,Australia,0.000174185681937
4772,ZTM,Shamattawa Airport,Shamattawa,Canada,0.000174185681937
2797,VDP,Valle De La Pascua,Valle De La Pascua,Venezuela,0.000174185681937
2799,LTM,Lethem,Lethem,Guyana,0.000174185681937
5336,SUI,Sukhumi Dranda,Sukhumi,Georgia,0.000174185681937
2616,PVO,Reales Tamarindos,Portoviejo,Ecuador,0.000174185681937
5337,TBW,Tambow,Tambow,Russia,0.000174185681937
5338,OBN,Oban Airport,North Connel,United Kingdom,0.000174185681937
4041,MWQ,Magwe,Magwe,Burma,0.000174185681937
3352,ENV,Wendover,Wendover,United States,0.000174185681937
5178,MYI,Murray Island Airport,Murray Island,Australia,0.000174185681937
4706,WAQ,Antsalova Airport,Antsalova,Madagascar,0.000174185681937
5297,ORH,Worcester Regional Airport,Worcester,United States,0.000174185681937
4638,MTF,Mizan Teferi Airport,Mizan Teferi,Ethiopia,0.000174185681937
4780,ZGI,Gods River Airport,Gods River,Canada,0.000174185681937
3985,YOA,Ekati,Ekati,Canada,0.000174185681937
2780,PBL,General Bartolome Salom Intl,Puerto Cabello,Venezuela,0.000174185681937
4644,BEI,Beica Airport,Beica,Ethiopia,0.000174185681937
4655,JGR,Groennedal Heliport,Groennedal,Greenland,0.000174185681937
4643,DSE,Combolcha Airport,Dessie,Ethiopia,0.000174185681937
3703,HMN,Holloman Afb,Alamogordo,United States,0.000174185681937
3704,NXX,Willow Grove Nas Jrb,Willow Grove,United States,0.000174185681937
5186,PMK,Palm Island Airport,Palm Island,Australia,0.000174185681937
4642,DEM,Dembidollo Airport,Dembidollo,Ethiopia,0.000174185681937
4640,GOR,Gore Airport,Gore,Ethiopia,0.000174185681937
3344,PBF,Grider Fld,Pine Bluff,United States,0.000174185681937
2665,OTU,Otu,Otu,Colombia,0.000174185681937
2664,OCV,Aguas Claras,Ocana,Colombia,0.000174185681937
5278,IQM,Qiemo Airport,Qiemo,China,0.000174185681937
5295,NBB,Berezovo,Berezovo,Russia,0.000174185681937
4026,BLH,Blythe Airport,Blythe,United States,0.000174185681937
4637,TIE,Tippi Airport,Tippi,Ethiopia,0.000174185681937
2659,MGN,Baracoa,Magangue,Colombia,0.000174185681937
2784,SVZ,San Antonio Del Tachira,San Antonio,Venezuela,0.000174185681937
5179,MBH,Maryborough Airport,Maryborough,Australia,0.000174185681937
4636,ALU,Alula Airport,Alula,Somalia,0.000174185681937
4770,ZWL,Wollaston Lake Airport,Wollaston Lake,Canada,0.000174185681937
5290,WME,Mount Keith,Mount Keith,Australia,0.000174185681937
3345,NSE,Whiting Fld Nas North,Milton,United States,0.000174185681937
5291,LRV,Gran Roque Airport,Los Roques,Venezuela,0.000174185681937
5292,IOR,Inishmore Airport,Inis Mor,Ireland,0.000174185681937
2650,MXY,McCarthy Airport,McCarthy,United States,0.000174185681937
5293,NNR,Connemara Regional Airport,Indreabhan,Ireland,0.000174185681937
5294,GTI,Guettin MecklenburgVorpommern Germany,Ruegen,Germany,0.000174185681937
3714,SYA,Eareckson As,Shemya,United States,0.000174185681937
4611,ULU,Gulu Airport,Gulu,Uganda,0.000174185681937
4608,TQR,San Domino Island Heliport,Tremiti Islands,Italy,0.000174185681937
2292,LKS,Sazena,Sazena,Czech Republic,0.000174185681937
2948,GOY,Amparai,Galoya,Sri Lanka,0.000174185681937
5652,SRR,Sierra Blanca Regional Airport,Ruidoso,United States,0.000174185681937
5650,ELY,Ely Airport,Ely,United States,0.000174185681937
4118,BKD,Stephens Co,Breckenridge,United States,0.000174185681937
4117,LRU,Las Cruces Intl,Las Cruces,United States,0.000174185681937
3407,LUF,Luke Afb,Phoenix,United States,0.000174185681937
3719,UGN,Waukegan Rgnl,Chicago,United States,0.000174185681937
4669,TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa),0.000174185681937
5644,MTH,Florida Keys Marathon Airport,Marathon,United States,0.000174185681937
4116,LHX,La Junta Muni,La Junta,United States,0.000174185681937
4115,IWS,West Houston,Houston,United States,0.000174185681937
3406,NKX,Miramar Mcas,Miramar,United States,0.000174185681937
4114,LVS,Las Vegas Muni,Las Vegas,United States,0.000174185681937
4113,FST,Fort Stockton Pecos Co,Fort Stockton,United States,0.000174185681937
5654,MYL,McCall Municipal Airport,McCall,United States,0.000174185681937
5655,SMN,Lemhi County Airport,Salmon,United States,0.000174185681937
4119,TPL,Draughon Miller Central Texas Rgnl,Temple,United States,0.000174185681937
3408,HRT,Hurlburt Fld,Mary Esther,United States,0.000174185681937
2949,JAF,Kankesanturai,Jaffna,Sri Lanka,0.000174185681937
3409,HHR,Jack Northrop Fld Hawthorne Muni,Hawthorne,United States,0.000174185681937
4120,OZA,Ozona Muni,Ozona,United States,0.000174185681937
5659,OTS,Anacortes Airport,Anacortes,United States,0.000174185681937
5660,AST,Astoria Regional Airport,Astoria,United States,0.000174185681937
2950,TRR,China Bay,Trinciomalee,Sri Lanka,0.000174185681937
3410,HUL,Houlton Intl,Houlton,United States,0.000174185681937
4539,IDY,Île d'Yeu Airport,Île d'Yeu,France,0.000174185681937
5661,ONP,Newport Municipal Airport,Newport,United States,0.000174185681937
3411,END,Vance Afb,Enid,United States,0.000174185681937
2951,KIK,Kirkuk AB,Kirkuk,Iraq,0.000174185681937
5664,UUK,Ugnu-Kuparuk Airport,Kuparuk,United States,0.000174185681937
5109,GYL,Argyle Airport,Argyle,Australia,0.000174185681937
5636,SME,Lake Cumberland Regional Airport,Somerset,United States,0.000174185681937
2947,RML,Colombo Ratmalana,Colombo,Sri Lanka,0.000174185681937
2302,OKO,Yokota Ab,Yokota,Japan,0.000174185681937
3304,HOJ,Hohenems,Hohenems,Austria,0.000174185681937
5120,OKY,Oakey Airport,Oakey,Australia,0.000174185681937
5119,GIC,Boigu Airport,Boigu,Australia,0.000174185681937
5117,BRK,Bourke Airport,Bourke,Australia,0.000174185681937
2931,IXY,Kandla,Kandla,India,0.000174185681937
2324,DNA,Kadena Ab,Kadena,Japan,0.000174185681937
5619,ZTF,Stamford Amtrak Station,Stamford,United States,0.000174185681937
2933,KLH,Kolhapur,Kolhapur,India,0.000174185681937
2934,IXK,Keshod,Keshod,India,0.000174185681937
3677,ZUN,Black Rock,Zuni Pueblo,United States,0.000174185681937
2321,YEC,Yecheon,Yechon,South Korea,0.000174185681937
2936,ISK,Nasik Road,Nasik Road,India,0.000174185681937
5620,ZRP,Newark Penn Station,Newark,United States,0.000174185681937
5622,NDZ,Cuxhaven Airport,Cuxhaven,Germany,0.000174185681937
5623,VOK,Volk Fld,Camp Douglas,United States,0.000174185681937
2316,OSN,Osan Ab,Osan,South Korea,0.000174185681937
5633,WFK,Northern Aroostook Regional Airport,Frenchville,United States,0.000174185681937
2315,SSN,Seoul Ab,Seoul East,South Korea,0.000174185681937
4667,PFR,Ilebo Airport,Ilebo,Congo (Kinshasa),0.000174185681937
2941,SSE,Sholapur,Sholapur,India,0.000174185681937
5624,BFT,BFT County Airport,Beauford,United States,0.000174185681937
5625,UAB,Adana-Incirlik Airbase,Adana,Turkey,0.000174185681937
5627,SIA,Xi\\'An Xiguan,Xi\\'AN,China,0.000174185681937
5628,TOA,Zamperini Field Airport,Torrance,United States,0.000174185681937
5112,BDD,Badu Island Airport,Badu Island,Australia,0.000174185681937
2308,MQB,Macomb Municipal Airport,Macomb,United States,0.000174185681937
2307,KAG,Gangneung,Kangnung,South Korea,0.000174185681937
4668,LJA,Lodja Airport,Lodja,Congo (Kinshasa),0.000174185681937
2306,SHO,Sokcho,Sokch'o,South Korea,0.000174185681937
4837,YBE,Uranium City Airport,Uranium City,Canada,0.000174185681937
5632,JGC,Grand Canyon Heliport,Grand Canyon,United States,0.000174185681937
3412,NTD,Point Mugu Nas,Point Mugu,United States,0.000174185681937
4122,HEW,Athen Helenikon Airport,Athens,Greece,0.000174185681937
5618,ZRT,Hartford Union Station,Hartford,United States,0.000174185681937
5693,KBC,Birch Creek Airport,Brich Creek,United States,0.000174185681937
2976,MOH,Dibrugarh,Mohanbari,India,0.000174185681937
2221,WOT,Wang An,Wang An,Taiwan,0.000174185681937
4530,AOT,Aosta Airport,Aosta,Italy,0.000174185681937
2975,IXI,Lilabari,Lilabari,India,0.000174185681937
4671,KRZ,Basango Mboliasa Airport,Kiri,Congo (Kinshasa),0.000174185681937
5698,CYR,Laguna de Los Patos International Airport,Colonia,Uruguay,0.000174185681937
2973,IXH,Kailashahar,Kailashahar,India,0.000174185681937
2266,OKI,Oki,Oki Island,Japan,0.000174185681937
5097,HLP,Halim Perdanakusuma International Airport,Jakarta,Indonesia,0.000174185681937
2971,IXW,Jamshedpur,Jamshedpur,India,0.000174185681937
2227,IWO,Iwo Jima,Iwojima,Japan,0.000174185681937
5690,WBQ,Beaver Airport,Beaver,United States,0.000174185681937
3728,NGU,Norfolk Ns,Norfolk,United States,0.000174185681937
4670,BSU,Basankusu Airport,Basankusu,Congo (Kinshasa),0.000174185681937
4672,NIO,Nioki Airport,Nioki,Congo (Kinshasa),0.000174185681937
3422,NHK,Patuxent River Nas,Patuxent River,United States,0.000174185681937
5706,AYK,Arkalyk Airport,Arkalyk,Kazakhstan,0.000174185681937
4673,INO,Inongo Airport,Inongo,Congo (Kinshasa),0.000174185681937
5714,CYM,Chatham Seaplane Base,Sitka,United States,0.000174185681937
2213,CES,Cessnock Airport,Cessnock,Australia,0.000174185681937
4674,MAT,Tshimpi Airport,Matadi,Congo (Kinshasa),0.000174185681937
2211,KYD,Lanyu,Lanyu,Taiwan,0.000174185681937
2983,RRK,Rourkela,Rourkela,India,0.000174185681937
4675,BOA,Boma Airport,Boma,Congo (Kinshasa),0.000174185681937
2210,CYI,Chiayi,Chiayi,Taiwan,0.000174185681937
5087,BLG,Belaga Airport,Belaga,Malaysia,0.000174185681937
2989,IRD,Ishurdi,Ishurdi,Bangladesh,0.000174185681937
2208,GNI,Lyudao,Green Island,Taiwan,0.000174185681937
5715,FNR,Funter Bay Seaplane Base,Funter Bay,United States,0.000174185681937
4529,QSR,Salerno Pontecagnano Airport,Salerno,Italy,0.000174185681937
5086,ARD,Mali Airport,Alor Island,Indonesia,0.000174185681937
4532,QGY,Győr-Pér International Airport,Győr,Hungary,0.000174185681937
2233,SPK,Chitose,Chitose,Japan,0.000174185681937
3674,TCC,Tucumcari Muni,Tucumcari,United States,0.000174185681937
2963,COH,Cooch Behar,Cooch-behar,India,0.000174185681937
3413,EDW,Edwards Afb,Edwards Afb,United States,0.000174185681937
4123,WKL,Waikoloa Heliport,Waikoloa Village,United States,0.000174185681937
3722,SKY,Griffing Sandusky,Sandusky,United States,0.000174185681937
4779,ZJN,Swan River Airport,Swan River,Canada,0.000174185681937
2261,TKN,Tokunoshima,Tokunoshima,Japan,0.000174185681937
3723,PAE,Snohomish Co,Everett,United States,0.000174185681937
4536,EAP,EuroAirport,Mulhouse,France,0.000174185681937
3724,MUO,Mountain Home Afb,Mountain Home,United States,0.000174185681937
4763,HEI,Heide-Büsum Airport,Büsum,Germany,0.000174185681937
4125,LAK,Aklavik,Aklavik,Canada,0.000174185681937
5675,KEK,Ekwok Airport,Ekwok,United States,0.000174185681937
5106,NNX,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,0.000174185681937
3417,NLC,Lemoore Nas,Lemoore,United States,0.000174185681937
2249,TNE,New Tanegashima,Tanegashima,Japan,0.000174185681937
5676,KGK,Koliganek Airport,Koliganek,United States,0.000174185681937
3420,HOP,Campbell Aaf,Hopkinsville,United States,0.000174185681937
2246,KUM,Yakushima,Yakushima,Japan,0.000174185681937
2964,DBD,Dhanbad,Dhanbad,India,0.000174185681937
5678,KMO,Manokotak Airport,Manokotak,United States,0.000174185681937
5105,LBW,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,0.000174185681937
2243,OIR,Okushiri,Okushiri,Japan,0.000174185681937
5101,PDO,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,0.000174185681937
2967,GAY,Gaya,Gaya,India,0.000174185681937
5679,TWA,Twin Hills Airport,Twin Hills,United States,0.000174185681937
5681,EAA,Eagle Airport,Eagle,United States,0.000174185681937
4535,LTT,La Môle Airport,La Môle,France,0.000174185681937
3419,FAF,Felker Aaf,Fort Eustis,United States,0.000174185681937
5684,LIV,Livingood Airport,Livingood,United States,0.000174185681937
4533,PEV,Pécs-Pogány Airport,Pécs-Pogány,Hungary,0.000174185681937
5100,SQG,Susilo Airport,Sintang-Borneo Island,Indonesia,0.000174185681937
3404,FCS,Butts Aaf,Fort Carson,United States,0.000174185681937
2924,NMB,Daman,Daman,India,0.000174185681937
2463,BAU,Bauru,Bauru,Brazil,0.000174185681937
5540,ZBP,Penn Station,Baltimore,United States,0.000174185681937
5550,LGO,Langeoog Airport,Langeoog,Germany,0.000174185681937
4098,JUI,Verkehrslandeplatz Juist,Juist,Germany,0.000174185681937
5543,SCH,Stratton ANGB - Schenectady County Airpor,Scotia NY,United States,0.000174185681937
5132,CNB,Coonamble Airport,Coonamble,Australia,0.000174185681937
5542,NIU,Niau,Niau,French Polynesia,0.000174185681937
2897,KRW,Turkmenbashi,Krasnovodsk,Turkmenistan,0.000174185681937
2418,EHL,El Bolson,El Bolson,Argentina,0.000174185681937
2394,RCU,Rio Cuarto Area De Material,Rio Cuarto,Argentina,0.000174185681937
3391,NID,China Lake Naws,China,United States,0.000174185681937
5539,KNC,Jinggangshan,Jian,China,0.000174185681937
4097,NOE,Sonderlandeplatz Norden-Norddeich,Norden,Germany,0.000174185681937
5536,OXR,Oxnard - Ventura County,Oxnard,United States,0.000174185681937
3390,FME,Tipton,Fort Meade,United States,0.000174185681937
4702,TVA,Morafenobe Airport,Morafenobe,Madagascar,0.000174185681937
2412,C47,Portage Municipal Airport,Portage,United States,0.000174185681937
5551,FNE,Fane Airport,Fane,Papua New Guinea,0.000174185681937
2410,ORA,Oran,Oran,Argentina,0.000174185681937
5552,ITK,Itokama Airport,Itokama,Papua New Guinea,0.000174185681937
4666,GAX,Gamba,Gamba,Gabon,0.000174185681937
5553,ONB,Ononge Airport,Ononge,Papua New Guinea,0.000174185681937
5554,TPI,Tapini Airport,Tapini,Papua New Guinea,0.000174185681937
5555,AGL,Wanigela Airport,Wanigela,Papua New Guinea,0.000174185681937
2404,AOL,Paso De Los Libres,Paso De Los Libres,Argentina,0.000174185681937
2902,IUD,Al Udeid AB,Doha,Qatar,0.000174185681937
5556,WTP,Woitape Airport,Woitape,Papua New Guinea,0.000174185681937
5557,AWB,Awaba Airport,Awaba,Papua New Guinea,0.000174185681937
2904,BZK,Bryansk,Bryansk,Russia,0.000174185681937
5558,TFM,Telefomin Airport,Telefomin,Papua New Guinea,0.000174185681937
5560,NLP,Nelspruit Airport,Nelspruit,South Africa,0.000174185681937
5561,CKC,Cherkassy,Cherkassy,Ukraine,0.000174185681937
5564,UST,St. Augustine Airport,St. Augustine Airport,United States,0.000174185681937
2425,PUD,Puerto Deseado,Puerto Deseado,Argentina,0.000174185681937
5528,HHA,Huanghua Intl,Changsha,China,0.000174185681937
3681,HFD,Hartford Brainard,Hartford,United States,0.000174185681937
4578,KIO,Kili Airport,Kili Island,Marshall Islands,0.000174185681937
2875,MHP,Minsk 1,Minsk,Belarus,0.000174185681937
5506,OMC,Ormoc Airport,Ormoc City,Philippines,0.000174185681937
2460,BFH,Bacacheri,Curitiba,Brazil,0.000174185681937
3313,K03,Wainwright As,Fort Wainwright,United States,0.000174185681937
3682,SFZ,North Central State,Smithfield,United States,0.000174185681937
2458,BGX,Comandante Gustavo Kraemer,Bage,Brazil,0.000174185681937
3960,VNY,Van Nuys,Van Nuys,United States,0.000174185681937
4604,ALM,Alamogordo White Sands Regional Airport,Alamogordo,United States,0.000174185681937
3958,S46,Port O\\'Connor Airfield,Port O\\'Connor,United States,0.000174185681937
3381,HUA,Redstone Aaf,Redstone,United States,0.000174185681937
3382,POB,Pope Field,Fort Bragg,United States,0.000174185681937
2452,AQA,Araraquara,Araracuara,Brazil,0.000174185681937
5136,NLF,Darnley Island Airport,Darnley Island,Australia,0.000174185681937
3383,DHT,Dalhart Muni,Dalhart,United States,0.000174185681937
3384,DLF,Laughlin Afb,Del Rio,United States,0.000174185681937
3388,DOV,Dover Afb,Dover,United States,0.000174185681937
2446,VLG,Villa Gesell,Villa Gesell,Argentina,0.000174185681937
2445,TDL,Tandil,Tandil,Argentina,0.000174185681937
3957,DWH,David Wayne Hooks Field,Houston,United States,0.000174185681937
4665,FOA,Foula Airport,Foula,United Kingdom,0.000174185681937
3386,ANB,Anniston Metro,Anniston,United States,0.000174185681937
2441,MCD,Mackinac Island Airport,Mackinac Island,United States,0.000174185681937
3715,LSV,Nellis Afb,Las Vegas,United States,0.000174185681937
2891,GBZ,Great Barrier Island,Claris,New Zealand,0.000174185681937
3716,RIV,March Arb,Riverside,United States,0.000174185681937
5524,ELA,Naypyidaw,Naypyidaw,Burma,0.000174185681937
5526,ZXB,Jan Mayensfield,Jan Mayen,Norway,0.000174185681937
2431,RZA,Santa Cruz,Santa Cruz,Argentina,0.000174185681937
2430,PMQ,Perito Moreno,Perito Moreno,Argentina,0.000174185681937
2429,ULA,San Julian,San Julian,Argentina,0.000174185681937
2395,VDR,Villa Dolores,Villa Dolores,Argentina,0.000174185681937
2906,KLD,Migalovo,Tver,Russia,0.000174185681937
2327,MMD,Minami Daito,Minami Daito,Japan,0.000174185681937
5596,IKV,Ankeny Regl Airport,Ankeny,United States,0.000174185681937
5602,ZIN,Air Base,Interlaken,Switzerland,0.000174185681937
5601,MHV,Mojave,Mojave,United States,0.000174185681937
5600,AVX,Avalon,Catalina Island,United States,0.000174185681937
5599,YPI,Seaplane Base,Port Simpson,Canada,0.000174185681937
5598,NGP,Corpus Christi NAS,Corpus Christi,United States,0.000174185681937
5597,YBV,Berens River,Berens River,Canada,0.000174185681937
5595,ARV,Lakeland,Minocqua - Woodruff,United States,0.000174185681937
4100,GDA,Gounda Airport,Gounda,Central African Republic,0.000174185681937
5594,EGV,Eagle River,Eagle River,United States,0.000174185681937
4109,SGR,Sugar Land Regional Airport,Sugar Land,United States,0.000174185681937
3401,MXF,Maxwell Afb,Montgomery,United States,0.000174185681937
5123,BLT,Blackwater Airport,Blackwater,Australia,0.000174185681937
2358,GEN,Gardermoen Airport,Oslo,Norway,0.000174185681937
5591,LYU,Ely Municipal,Ely,United States,0.000174185681937
4110,HIS,Hayman Island Airport,Hayman Island,Australia,0.000174185681937
3402,RBM,Robinson Aaf,Robinson,United States,0.000174185681937
2343,BAG,Baguio,Baguio,Philippines,0.000174185681937
5605,INQ,Inisheer,Inisheer,Ireland,0.000174185681937
5608,SWT,Strezhevoy,Strezhevoy,Russia,0.000174185681937
5610,HUT,Hutchinson Municipal Airport,Hutchinson,United States,0.000174185681937
3680,EKN,Elkins Randolph Co Jennings Randolph,Elkins,United States,0.000174185681937
5611,BPM,Bagram AFB,Kabul,Afghanistan,0.000174185681937
2336,MYP,Mary Airport,Mary,Turkmenistan,0.000174185681937
3679,NQA,Millington Rgnl Jetport,Millington,United States,0.000174185681937
2334,OGN,Yonaguni,Yonaguni Jima,Japan,0.000174185681937
5613,EGA,Eagle County Airport,Eagle,United States,0.000174185681937
2332,RNJ,Yoron,Yoron,Japan,0.000174185681937
4111,APA,Centennial,Denver,United States,0.000174185681937
2330,SHI,Shimojishima,Shimojishima,Japan,0.000174185681937
2329,KTD,Kitadaito,Kitadaito,Japan,0.000174185681937
5617,STJ,Rosecrans Mem,Rosecrans,United States,0.000174185681937
5124,CVQ,Carnarvon Airport,Carnarvon,Australia,0.000174185681937
5590,SUS,Spirit Of St Louis,Null,United States,0.000174185681937
5588,GBN,Great Bend Municipal,Great Bend,United States,0.000174185681937
